	Seg5	Seg3	Feature5	Feature3	Origami	Length	DMS5M	DMS3M	DMS5aM	DMS3aM	DMSallM	DMSintM	DMS5A	DMS3A	DMS5aA	DMS3aA	DMSallA	DMSintA	DMS5C	DMS3C	DMS5aC	DMS3aC	DMSallC	DMSintC	GC	Tm
492	752	764	scaf_vertex_3	scaf_stapSXEND5_0	rT77	13	0.06274872173106041	0.008945582230254481		0.0069419603868509745	0.00643580437330518	0.0041680686511562995	0.06274872173106041				0.04270536084558652	0.029064302740194396		0.008945582230254481		0.0069419603868509745	0.00342486124197238	0.0028265056276085285	0.6153846153846154	58.253257618390705
493	765	775	scaf_stapSX_3	scaf_stapSXEND5_0	rT77	11	0.004938338543447467		0.014060710936355197	0.0024161322229277584	0.003386890486503975	0.0032309384970332328			0.014060710936355197		0.014060710936355199	0.014060710936355199	0.004938338543447467			0.0024161322229277584	0.0028348193494536476	0.0026187189600356433	0.7272727272727273	59.63417937779508
494	776	783	scaf_stapSX_3	scaf_stapEND5_0	rT77	8		0.15913471840961266		0.021226605529233625	0.04426122201792664	0.02334278287612276		0.15913471840961266			0.15913471840961266					0.021226605529233625	0.02334278287612276	0.02334278287612276	0.5	23.222826872388225
495	784	789	scaf_stapEND3_0	scaf_scafDX_5	rT77	6		0.02886394055585405		0.12714748498021783	0.07837660108927007	0.10934443726906673								0.02886394055585405		0.12714748498021783	0.07837660108927007	0.10934443726906673	0.8333333333333334	24.189452598117043
496	790	808	scaf_scafDX_3	scaf_stapSX_5	rT77	19	0.058741478044253406				0.005797281729587345	0.004482060227261924	0.058741478044253406				0.02649827174547528	0.020322405344800235					0.0021048879279243343	0.0021048879279243343	0.631578947368421	70.93372855806854
497	809	819	scaf_stapSXEND3_0	scaf_stapSX_5	rT77	11		0.013742488643579347		0.024467758511209886	0.008231938997212382	0.007558024050183088				0.024467758511209886	0.03344139712888826	0.03344139712888826		0.013742488643579347			0.004698824618530247	0.003593107391414769	0.5454545454545454	37.327290257513425
498	820	828	scaf_stapSXEND3_0	scaf_vertex_5	rT77	9		0.03369620500170956	0.028097849851023295	0.03209330752698676	0.018530910135848844	0.01595789817446484		0.03369620500170956	0.028097849851023295	0.03209330752698676	0.02597949029032622	0.023822125278574847					0.004796906413324866	0.004796906413324866	0.3333333333333333	10.90318235165688
499	829	841	scaf_vertex_3	scaf_stapDX_5	rT77	13	0.038493111415034434			0.025410639378693888	0.006985135372831744	0.005255815713060551	0.038493111415034434			0.025410639378693888	0.02926453729883846	0.025516492997994203					0.002385336760835785	0.002385336760835785	0.6153846153846154	54.88561960973476
500	842	852	scaf_stapDX_3	scaf_stapSXEND5_0	rT77	11		0.0048440504566990665	0.018963691447272016		0.009368737790935742	0.011048394951242073			0.018963691447272016		0.011048394951242073	0.011048394951242073		0.0048440504566990665			0.0048440504566990665		0.2727272727272727	16.067635302745828
501	853	863	scaf_stapSX_3	scaf_stapEND5_0	rT77	11			0.013200332144776046	0.01923476969667367	0.008519335174476077	0.008519335174476084			0.013200332144776046	0.01923476969667367	0.017428319235180255	0.017428319235180255					0.0049804473559309495	0.0049804473559309495	0.5454545454545454	42.47284444862123
502	864	874	scaf_stapEND3_0	scaf_stapDX_5	rT77	11	0.022864861036487077		0.010630981780882136		0.01686649988242514	0.01587070604939803	0.022864861036487077		0.010630981780882136		0.01686649988242514	0.01587070604939803							0.36363636363636365	20.54573174553684
503	875	885	scaf_stapDX_3	scaf_stapEND5_0	rT77	11	0.001532181409661505	0.030513982073951056		0.015015377814682752	0.009450961415392775	0.011111219224699348		0.030513982073951056		0.015015377814682752	0.013599068156718696	0.011111219224699348	0.001532181409661505				0.0015321814096615055		0.45454545454545453	25.01378751020178
504	886	896	scaf_stapEND3_0	scaf_stapSX_5	rT77	11					0.011041435296411073	0.011041435296411073					0.013528903053649127	0.013528903053649127					0.007354470766375223	0.007354470766375223	0.5454545454545454	34.51140194251224
505	897	905	scaf_stapSXEND3_0	scaf_vertex_5	rT77	9																			0.6666666666666666	35.715757186545034
506	906	918	scaf_vertex_3	scaf_stapDX_5	rT77	13																			0.3076923076923077	29.241729445875478
507	919	924	scaf_stapDX_3	scaf_scafEND3_0	rT77	6																			0.16666666666666666	-29.275751921338724
